sourceTaxonId;sourceTaxonName;sourceLifestageName;interactionTypeName;targetGenericItemName;localityName;reference1Id;reference2Id;reference3Id;reference4Id
B435;Lanius meridionalis;all;eats;fish;EUROPE;BIRDref435;BIRDref538;BIRDref528;
B436;Lanius minor;all;eats;fruit;EUROPE;BIRDref436;BIRDref538;BIRDref528;
B436;Lanius minor;all;eats;invertebrates;EUROPE;BIRDref436;BIRDref538;BIRDref528;
B437;Lanius nubicus;all;eats;invertebrates;EUROPE;BIRDref437;BIRDref538;BIRDref528;
B438;Lanius senator;all;eats;fruit;EUROPE;BIRDref438;BIRDref538;BIRDref528;
B438;Lanius senator;all;eats;invertebrates;EUROPE;BIRDref438;BIRDref538;BIRDref528;
B439;Perisoreus infaustus;all;eats;mushrooms;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;mosses and lichens;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;seeds nuts and grains;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;fruit;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;other plant parts;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;invertebrates;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;fish;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B439;Perisoreus infaustus;all;eats;domestic animals;EUROPE;BIRDref439;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;mushrooms;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;mosses and lichens;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;seeds nuts and grains;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;fruit;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;other plant parts;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;invertebrates;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;fish;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B440;Garrulus glandarius;all;eats;domestic animals;EUROPE;BIRDref440;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;mushrooms;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;mosses and lichens;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;algae;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;seeds nuts and grains;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;fruit;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;other plant parts;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;invertebrates;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;fish;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B441;Cyanopica cyanus;all;eats;domestic animals;EUROPE;BIRDref441;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;mushrooms;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;mosses and lichens;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;algae;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;seeds nuts and grains;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;fruit;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;other plant parts;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;invertebrates;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;fish;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B442;Pica pica;all;eats;domestic animals;EUROPE;BIRDref442;BIRDref539;BIRDref529;
B443;Nucifraga caryocatactes;all;eats;seeds nuts and grains;EUROPE;BIRDref443;BIRDref539;BIRDref529;
B443;Nucifraga caryocatactes;all;eats;fruit;EUROPE;BIRDref443;BIRDref539;BIRDref529;
B443;Nucifraga caryocatactes;all;eats;invertebrates;EUROPE;BIRDref443;BIRDref539;BIRDref529;
B444;Pyrrhocorax pyrrhocorax;all;eats;seeds nuts and grains;EUROPE;BIRDref444;BIRDref539;BIRDref529;
B444;Pyrrhocorax pyrrhocorax;all;eats;fruit;EUROPE;BIRDref444;BIRDref539;BIRDref529;
B444;Pyrrhocorax pyrrhocorax;all;eats;other plant parts;EUROPE;BIRDref444;BIRDref539;BIRDref529;
B444;Pyrrhocorax pyrrhocorax;all;eats;invertebrates;EUROPE;BIRDref444;BIRDref539;BIRDref529;
B444;Pyrrhocorax pyrrhocorax;all;eats;domestic animals;EUROPE;BIRDref444;BIRDref539;BIRDref529;
B445;Pyrrhocorax graculus;all;eats;seeds nuts and grains;EUROPE;BIRDref445;BIRDref539;BIRDref529;
B445;Pyrrhocorax graculus;all;eats;fruit;EUROPE;BIRDref445;BIRDref539;BIRDref529;
B445;Pyrrhocorax graculus;all;eats;other plant parts;EUROPE;BIRDref445;BIRDref539;BIRDref529;
B445;Pyrrhocorax graculus;all;eats;invertebrates;EUROPE;BIRDref445;BIRDref539;BIRDref529;
B445;Pyrrhocorax graculus;all;eats;domestic animals;EUROPE;BIRDref445;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;mushrooms;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;mosses and lichens;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;algae;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;seeds nuts and grains;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;fruit;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;other plant parts;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;invertebrates;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;fish;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B446;Coloeus monedula;all;eats;domestic animals;EUROPE;BIRDref446;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;mushrooms;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;mosses and lichens;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;algae;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;seeds nuts and grains;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;fruit;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;other plant parts;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;invertebrates;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;fish;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B447;Corvus frugilegus;all;eats;domestic animals;EUROPE;BIRDref447;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;mushrooms;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;mosses and lichens;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;algae;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;seeds nuts and grains;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;fruit;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;other plant parts;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;invertebrates;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;fish;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B448;Corvus corone;all;eats;domestic animals;EUROPE;BIRDref448;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;mushrooms;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;mosses and lichens;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;algae;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;seeds nuts and grains;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;fruit;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;other plant parts;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;invertebrates;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;fish;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B449;Corvus corax;all;eats;domestic animals;EUROPE;BIRDref449;BIRDref539;BIRDref529;
B450;Pastor roseus;all;eats;seeds nuts and grains;EUROPE;BIRDref450;BIRDref539;BIRDref529;
B450;Pastor roseus;all;eats;fruit;EUROPE;BIRDref450;BIRDref539;BIRDref529;
B450;Pastor roseus;all;eats;other plant parts;EUROPE;BIRDref450;BIRDref539;BIRDref529;
B450;Pastor roseus;all;eats;invertebrates;EUROPE;BIRDref450;BIRDref539;BIRDref529;
B451;Sturnus vulgaris;all;eats;seeds nuts and grains;EUROPE;BIRDref451;BIRDref539;BIRDref529;
B451;Sturnus vulgaris;all;eats;fruit;EUROPE;BIRDref451;BIRDref539;BIRDref529;
B451;Sturnus vulgaris;all;eats;other plant parts;EUROPE;BIRDref451;BIRDref539;BIRDref529;
B451;Sturnus vulgaris;all;eats;invertebrates;EUROPE;BIRDref451;BIRDref539;BIRDref529;
B452;Sturnus unicolor;all;eats;seeds nuts and grains;EUROPE;BIRDref452;BIRDref539;BIRDref529;
B452;Sturnus unicolor;all;eats;fruit;EUROPE;BIRDref452;BIRDref539;BIRDref529;
B452;Sturnus unicolor;all;eats;other plant parts;EUROPE;BIRDref452;BIRDref539;BIRDref529;
B452;Sturnus unicolor;all;eats;invertebrates;EUROPE;BIRDref452;BIRDref539;BIRDref529;
B453;Emberiza citrinella;all;eats;seeds nuts and grains;EUROPE;BIRDref453;BIRDref540;BIRDref531;
B453;Emberiza citrinella;all;eats;fruit;EUROPE;BIRDref453;BIRDref540;BIRDref531;
B453;Emberiza citrinella;all;eats;other plant parts;EUROPE;BIRDref453;BIRDref540;BIRDref531;
B453;Emberiza citrinella;all;eats;invertebrates;EUROPE;BIRDref453;BIRDref540;BIRDref531;
B454;Emberiza leucocephalos;all;eats;seeds nuts and grains;EUROPE;BIRDref454;BIRDref540;BIRDref531;
B454;Emberiza leucocephalos;all;eats;fruit;EUROPE;BIRDref454;BIRDref540;BIRDref531;
B454;Emberiza leucocephalos;all;eats;other plant parts;EUROPE;BIRDref454;BIRDref540;BIRDref531;
B454;Emberiza leucocephalos;all;eats;invertebrates;EUROPE;BIRDref454;BIRDref540;BIRDref531;
B455;Emberiza cirlus;all;eats;seeds nuts and grains;EUROPE;BIRDref455;BIRDref540;BIRDref531;
B455;Emberiza cirlus;all;eats;fruit;EUROPE;BIRDref455;BIRDref540;BIRDref531;
B455;Emberiza cirlus;all;eats;other plant parts;EUROPE;BIRDref455;BIRDref540;BIRDref531;
B455;Emberiza cirlus;all;eats;invertebrates;EUROPE;BIRDref455;BIRDref540;BIRDref531;
B456;Emberiza cia;all;eats;seeds nuts and grains;EUROPE;BIRDref456;BIRDref540;BIRDref531;
B456;Emberiza cia;all;eats;fruit;EUROPE;BIRDref456;BIRDref540;BIRDref531;
B456;Emberiza cia;all;eats;other plant parts;EUROPE;BIRDref456;BIRDref540;BIRDref531;
B456;Emberiza cia;all;eats;invertebrates;EUROPE;BIRDref456;BIRDref540;BIRDref531;
B457;Emberiza buchanani;all;eats;seeds nuts and grains;EUROPE;BIRDref457;BIRDref540;BIRDref531;
B457;Emberiza buchanani;all;eats;fruit;EUROPE;BIRDref457;BIRDref540;BIRDref531;
B457;Emberiza buchanani;all;eats;other plant parts;EUROPE;BIRDref457;BIRDref540;BIRDref531;
B457;Emberiza buchanani;all;eats;invertebrates;EUROPE;BIRDref457;BIRDref540;BIRDref531;
B458;Emberiza cineracea;all;eats;seeds nuts and grains;EUROPE;BIRDref458;BIRDref540;BIRDref531;
B458;Emberiza cineracea;all;eats;fruit;EUROPE;BIRDref458;BIRDref540;BIRDref531;
B458;Emberiza cineracea;all;eats;other plant parts;EUROPE;BIRDref458;BIRDref540;BIRDref531;
B458;Emberiza cineracea;all;eats;invertebrates;EUROPE;BIRDref458;BIRDref540;BIRDref531;
B459;Emberiza hortulana;all;eats;seeds nuts and grains;EUROPE;BIRDref459;BIRDref540;BIRDref531;
B459;Emberiza hortulana;all;eats;fruit;EUROPE;BIRDref459;BIRDref540;BIRDref531;
B459;Emberiza hortulana;all;eats;other plant parts;EUROPE;BIRDref459;BIRDref540;BIRDref531;
B459;Emberiza hortulana;all;eats;invertebrates;EUROPE;BIRDref459;BIRDref540;BIRDref531;
B460;Emberiza caesia;all;eats;seeds nuts and grains;EUROPE;BIRDref460;BIRDref540;BIRDref531;
B460;Emberiza caesia;all;eats;fruit;EUROPE;BIRDref460;BIRDref540;BIRDref531;
B460;Emberiza caesia;all;eats;other plant parts;EUROPE;BIRDref460;BIRDref540;BIRDref531;
B460;Emberiza caesia;all;eats;invertebrates;EUROPE;BIRDref460;BIRDref540;BIRDref531;
B461;Emberiza pusilla;all;eats;seeds nuts and grains;EUROPE;BIRDref461;BIRDref540;BIRDref531;
B461;Emberiza pusilla;all;eats;fruit;EUROPE;BIRDref461;BIRDref540;BIRDref531;
B461;Emberiza pusilla;all;eats;other plant parts;EUROPE;BIRDref461;BIRDref540;BIRDref531;
B461;Emberiza pusilla;all;eats;invertebrates;EUROPE;BIRDref461;BIRDref540;BIRDref531;
B462;Emberiza rustica;all;eats;seeds nuts and grains;EUROPE;BIRDref462;BIRDref540;BIRDref531;
B462;Emberiza rustica;all;eats;fruit;EUROPE;BIRDref462;BIRDref540;BIRDref531;
B462;Emberiza rustica;all;eats;other plant parts;EUROPE;BIRDref462;BIRDref540;BIRDref531;
B462;Emberiza rustica;all;eats;invertebrates;EUROPE;BIRDref462;BIRDref540;BIRDref531;
B463;Emberiza aureola;all;eats;seeds nuts and grains;EUROPE;BIRDref463;BIRDref540;BIRDref531;
B463;Emberiza aureola;all;eats;fruit;EUROPE;BIRDref463;BIRDref540;BIRDref531;
B463;Emberiza aureola;all;eats;other plant parts;EUROPE;BIRDref463;BIRDref540;BIRDref531;
B463;Emberiza aureola;all;eats;invertebrates;EUROPE;BIRDref463;BIRDref540;BIRDref531;
B464;Emberiza melanocephala;all;eats;seeds nuts and grains;EUROPE;BIRDref464;BIRDref540;BIRDref531;
B464;Emberiza melanocephala;all;eats;fruit;EUROPE;BIRDref464;BIRDref540;BIRDref531;
B464;Emberiza melanocephala;all;eats;other plant parts;EUROPE;BIRDref464;BIRDref540;BIRDref531;
B464;Emberiza melanocephala;all;eats;invertebrates;EUROPE;BIRDref464;BIRDref540;BIRDref531;
B465;Emberiza bruniceps;all;eats;seeds nuts and grains;EUROPE;BIRDref465;BIRDref540;BIRDref531;
B465;Emberiza bruniceps;all;eats;fruit;EUROPE;BIRDref465;BIRDref540;BIRDref531;
B465;Emberiza bruniceps;all;eats;other plant parts;EUROPE;BIRDref465;BIRDref540;BIRDref531;
B465;Emberiza bruniceps;all;eats;invertebrates;EUROPE;BIRDref465;BIRDref540;BIRDref531;
B466;Emberiza pallasi;all;eats;seeds nuts and grains;EUROPE;BIRDref466;BIRDref540;BIRDref531;
B466;Emberiza pallasi;all;eats;fruit;EUROPE;BIRDref466;BIRDref540;BIRDref531;
B466;Emberiza pallasi;all;eats;other plant parts;EUROPE;BIRDref466;BIRDref540;BIRDref531;
B466;Emberiza pallasi;all;eats;invertebrates;EUROPE;BIRDref466;BIRDref540;BIRDref531;
B467;Emberiza schoeniclus;all;eats;seeds nuts and grains;EUROPE;BIRDref467;BIRDref540;BIRDref531;
B467;Emberiza schoeniclus;all;eats;fruit;EUROPE;BIRDref467;BIRDref540;BIRDref531;
B467;Emberiza schoeniclus;all;eats;other plant parts;EUROPE;BIRDref467;BIRDref540;BIRDref531;
B467;Emberiza schoeniclus;all;eats;invertebrates;EUROPE;BIRDref467;BIRDref540;BIRDref531;
B468;Emberiza calandra;all;eats;seeds nuts and grains;EUROPE;BIRDref468;BIRDref540;BIRDref531;
B468;Emberiza calandra;all;eats;fruit;EUROPE;BIRDref468;BIRDref540;BIRDref531;
B468;Emberiza calandra;all;eats;other plant parts;EUROPE;BIRDref468;BIRDref540;BIRDref531;
B468;Emberiza calandra;all;eats;invertebrates;EUROPE;BIRDref468;BIRDref540;BIRDref531;
B469;Calcarius lapponicus;all;eats;seeds nuts and grains;EUROPE;BIRDref469;BIRDref540;BIRDref531;
B469;Calcarius lapponicus;all;eats;fruit;EUROPE;BIRDref469;BIRDref540;BIRDref531;
B469;Calcarius lapponicus;all;eats;other plant parts;EUROPE;BIRDref469;BIRDref540;BIRDref531;
B469;Calcarius lapponicus;all;eats;invertebrates;EUROPE;BIRDref469;BIRDref540;BIRDref531;
B470;Plectrophenax nivalis;all;eats;seeds nuts and grains;EUROPE;BIRDref470;BIRDref540;BIRDref531;
B470;Plectrophenax nivalis;all;eats;fruit;EUROPE;BIRDref470;BIRDref540;BIRDref531;
B470;Plectrophenax nivalis;all;eats;other plant parts;EUROPE;BIRDref470;BIRDref540;BIRDref531;
B470;Plectrophenax nivalis;all;eats;invertebrates;EUROPE;BIRDref470;BIRDref540;BIRDref531;
B471;Fringilla coelebs;all;eats;seeds nuts and grains;EUROPE;BIRDref471;BIRDref539;BIRDref530;
B471;Fringilla coelebs;all;eats;fruit;EUROPE;BIRDref471;BIRDref539;BIRDref530;
B471;Fringilla coelebs;all;eats;other plant parts;EUROPE;BIRDref471;BIRDref539;BIRDref530;
B471;Fringilla coelebs;all;eats;invertebrates;EUROPE;BIRDref471;BIRDref539;BIRDref530;
B472;Fringilla montifringilla;all;eats;seeds nuts and grains;EUROPE;BIRDref472;BIRDref539;BIRDref530;
B472;Fringilla montifringilla;all;eats;fruit;EUROPE;BIRDref472;BIRDref539;BIRDref530;
B472;Fringilla montifringilla;all;eats;other plant parts;EUROPE;BIRDref472;BIRDref539;BIRDref530;
B472;Fringilla montifringilla;all;eats;invertebrates;EUROPE;BIRDref472;BIRDref539;BIRDref530;
B473;Pinicola enucleator;all;eats;seeds nuts and grains;EUROPE;BIRDref473;BIRDref539;BIRDref530;
B473;Pinicola enucleator;all;eats;fruit;EUROPE;BIRDref473;BIRDref539;BIRDref530;
B473;Pinicola enucleator;all;eats;other plant parts;EUROPE;BIRDref473;BIRDref539;BIRDref530;
B473;Pinicola enucleator;all;eats;invertebrates;EUROPE;BIRDref473;BIRDref539;BIRDref530;
B474;Carpodacus erythrinus;all;eats;seeds nuts and grains;EUROPE;BIRDref474;BIRDref539;BIRDref530;
B474;Carpodacus erythrinus;all;eats;fruit;EUROPE;BIRDref474;BIRDref539;BIRDref530;
B474;Carpodacus erythrinus;all;eats;other plant parts;EUROPE;BIRDref474;BIRDref539;BIRDref530;
B474;Carpodacus erythrinus;all;eats;invertebrates;EUROPE;BIRDref474;BIRDref539;BIRDref530;
B475;Carpodacus rubicilla;all;eats;seeds nuts and grains;EUROPE;BIRDref475;BIRDref539;BIRDref530;
B475;Carpodacus rubicilla;all;eats;fruit;EUROPE;BIRDref475;BIRDref539;BIRDref530;
B475;Carpodacus rubicilla;all;eats;other plant parts;EUROPE;BIRDref475;BIRDref539;BIRDref530;
B475;Carpodacus rubicilla;all;eats;invertebrates;EUROPE;BIRDref475;BIRDref539;BIRDref530;
B476;Loxia pytyopsittacus;all;eats;seeds nuts and grains;EUROPE;BIRDref476;BIRDref539;BIRDref530;
B476;Loxia pytyopsittacus;all;eats;fruit;EUROPE;BIRDref476;BIRDref539;BIRDref530;
B476;Loxia pytyopsittacus;all;eats;other plant parts;EUROPE;BIRDref476;BIRDref539;BIRDref530;
B476;Loxia pytyopsittacus;all;eats;invertebrates;EUROPE;BIRDref476;BIRDref539;BIRDref530;
B477;Loxia scotica;all;eats;seeds nuts and grains;EUROPE;BIRDref477;BIRDref539;BIRDref530;
B477;Loxia scotica;all;eats;fruit;EUROPE;BIRDref477;BIRDref539;BIRDref530;
B477;Loxia scotica;all;eats;other plant parts;EUROPE;BIRDref477;BIRDref539;BIRDref530;
B477;Loxia scotica;all;eats;invertebrates;EUROPE;BIRDref477;BIRDref539;BIRDref530;
B478;Loxia curvirostra;all;eats;seeds nuts and grains;EUROPE;BIRDref478;BIRDref539;BIRDref530;
B478;Loxia curvirostra;all;eats;fruit;EUROPE;BIRDref478;BIRDref539;BIRDref530;
B478;Loxia curvirostra;all;eats;other plant parts;EUROPE;BIRDref478;BIRDref539;BIRDref530;
B478;Loxia curvirostra;all;eats;invertebrates;EUROPE;BIRDref478;BIRDref539;BIRDref530;
B479;Loxia leucoptera;all;eats;seeds nuts and grains;EUROPE;BIRDref479;BIRDref539;BIRDref530;
B479;Loxia leucoptera;all;eats;fruit;EUROPE;BIRDref479;BIRDref539;BIRDref530;
B479;Loxia leucoptera;all;eats;other plant parts;EUROPE;BIRDref479;BIRDref539;BIRDref530;
B479;Loxia leucoptera;all;eats;invertebrates;EUROPE;BIRDref479;BIRDref539;BIRDref530;
B480;Chloris chloris;all;eats;seeds nuts and grains;EUROPE;BIRDref480;BIRDref539;BIRDref530;
B480;Chloris chloris;all;eats;fruit;EUROPE;BIRDref480;BIRDref539;BIRDref530;
B480;Chloris chloris;all;eats;other plant parts;EUROPE;BIRDref480;BIRDref539;BIRDref530;
B480;Chloris chloris;all;eats;invertebrates;EUROPE;BIRDref480;BIRDref539;BIRDref530;
B481;Acanthis flammea;all;eats;seeds nuts and grains;EUROPE;BIRDref481;BIRDref539;BIRDref530;
B481;Acanthis flammea;all;eats;fruit;EUROPE;BIRDref481;BIRDref539;BIRDref530;
B481;Acanthis flammea;all;eats;other plant parts;EUROPE;BIRDref481;BIRDref539;BIRDref530;
B481;Acanthis flammea;all;eats;invertebrates;EUROPE;BIRDref481;BIRDref539;BIRDref530;
B482;Acanthis hornemanni;all;eats;seeds nuts and grains;EUROPE;BIRDref482;BIRDref539;BIRDref530;
B482;Acanthis hornemanni;all;eats;fruit;EUROPE;BIRDref482;BIRDref539;BIRDref530;
B482;Acanthis hornemanni;all;eats;other plant parts;EUROPE;BIRDref482;BIRDref539;BIRDref530;
B482;Acanthis hornemanni;all;eats;invertebrates;EUROPE;BIRDref482;BIRDref539;BIRDref530;
B483;Spinus spinus;all;eats;seeds nuts and grains;EUROPE;BIRDref483;BIRDref539;BIRDref530;
B483;Spinus spinus;all;eats;fruit;EUROPE;BIRDref483;BIRDref539;BIRDref530;
B483;Spinus spinus;all;eats;other plant parts;EUROPE;BIRDref483;BIRDref539;BIRDref530;
B483;Spinus spinus;all;eats;invertebrates;EUROPE;BIRDref483;BIRDref539;BIRDref530;
B484;Carduelis carduelis;all;eats;seeds nuts and grains;EUROPE;BIRDref484;BIRDref539;BIRDref530;
B484;Carduelis carduelis;all;eats;fruit;EUROPE;BIRDref484;BIRDref539;BIRDref530;
B484;Carduelis carduelis;all;eats;other plant parts;EUROPE;BIRDref484;BIRDref539;BIRDref530;
B484;Carduelis carduelis;all;eats;invertebrates;EUROPE;BIRDref484;BIRDref539;BIRDref530;
B485;Linaria flavirostris;all;eats;seeds nuts and grains;EUROPE;BIRDref485;BIRDref539;BIRDref530;
B485;Linaria flavirostris;all;eats;fruit;EUROPE;BIRDref485;BIRDref539;BIRDref530;
B485;Linaria flavirostris;all;eats;other plant parts;EUROPE;BIRDref485;BIRDref539;BIRDref530;
B485;Linaria flavirostris;all;eats;invertebrates;EUROPE;BIRDref485;BIRDref539;BIRDref530;
B486;Linaria cannabina;all;eats;seeds nuts and grains;EUROPE;BIRDref486;BIRDref539;BIRDref530;
B486;Linaria cannabina;all;eats;fruit;EUROPE;BIRDref486;BIRDref539;BIRDref530;
B486;Linaria cannabina;all;eats;other plant parts;EUROPE;BIRDref486;BIRDref539;BIRDref530;
B486;Linaria cannabina;all;eats;invertebrates;EUROPE;BIRDref486;BIRDref539;BIRDref530;
B487;Serinus pusillus;all;eats;seeds nuts and grains;EUROPE;BIRDref487;BIRDref539;BIRDref530;
B487;Serinus pusillus;all;eats;fruit;EUROPE;BIRDref487;BIRDref539;BIRDref530;
B487;Serinus pusillus;all;eats;other plant parts;EUROPE;BIRDref487;BIRDref539;BIRDref530;
B487;Serinus pusillus;all;eats;invertebrates;EUROPE;BIRDref487;BIRDref539;BIRDref530;
B488;Serinus serinus;all;eats;seeds nuts and grains;EUROPE;BIRDref488;BIRDref539;BIRDref530;
B488;Serinus serinus;all;eats;fruit;EUROPE;BIRDref488;BIRDref539;BIRDref530;
B488;Serinus serinus;all;eats;other plant parts;EUROPE;BIRDref488;BIRDref539;BIRDref530;
B488;Serinus serinus;all;eats;invertebrates;EUROPE;BIRDref488;BIRDref539;BIRDref530;
B489;Serinus canaria;all;eats;seeds nuts and grains;EUROPE;BIRDref489;BIRDref539;BIRDref530;
B489;Serinus canaria;all;eats;fruit;EUROPE;BIRDref489;BIRDref539;BIRDref530;
B489;Serinus canaria;all;eats;other plant parts;EUROPE;BIRDref489;BIRDref539;BIRDref530;
B489;Serinus canaria;all;eats;invertebrates;EUROPE;BIRDref489;BIRDref539;BIRDref530;
B490;Carduelis citrinella;all;eats;seeds nuts and grains;EUROPE;BIRDref490;BIRDref539;BIRDref530;
