idtaxon;idnombre;ScientificName;idnombre sinónimo;Sinónimo;Tipo sinonimia;taxonConceptID;ScientificNameID;nameAccordingto;namePublishedIn;namePublishedInYear;kingdom;phylum;class;order;family;genus;subgenus;specificepithet;infraspecificepithet;taxonRank;WithoutAutorship;ScientificNameAuthorship;taxonRemarks;Vernacular Name;Origen;Environment;Grupo taxonómico
16421;16421;Lophophanes cristatus (Linnaeus, 1758);11104;Parus cristatus Linnaeus,1758;Sinónimo;;urn:lsid:recibio.net:name:90afddd8-3f3c-4007-ab08-66e03e257712;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Lophophanes;;cristatus;;Species;Lophophanes cristatus;(Linnaeus, 1758);;Herrerillo capuchino;Especie nativa;Terrestre (incl. fluvial);Aves
16421;16421;Lophophanes cristatus (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:90afddd8-3f3c-4007-ab08-66e03e257712;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Lophophanes;;cristatus;;Species;Lophophanes cristatus;(Linnaeus, 1758);;Herrerillo capuchino;Especie nativa;Terrestre (incl. fluvial);Aves
16422;16422;Periparus ater (Linnaeus, 1758);10781;Parus ater Linnaeus,1758;Sinónimo;;urn:lsid:recibio.net:name:5a4bf305-d5a3-4be6-ac25-18cbe96c405f;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Periparus;;ater;;Species;Periparus ater;(Linnaeus, 1758);;Carbonero garrapinos;Especie nativa;Terrestre (incl. fluvial);Aves
16422;16422;Periparus ater (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:5a4bf305-d5a3-4be6-ac25-18cbe96c405f;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Periparus;;ater;;Species;Periparus ater;(Linnaeus, 1758);;Carbonero garrapinos;Especie nativa;Terrestre (incl. fluvial);Aves
16423;16423;Cyanistes caeruleus (Linnaeus, 1758);10928;Parus caeruleus Linnaeus,1758;Sinónimo;;urn:lsid:recibio.net:name:53d04507-674b-4b1a-af05-b806c79a8856;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;caeruleus;;Species;Cyanistes caeruleus;(Linnaeus, 1758);;Herrerillo común;Especie nativa;Terrestre (incl. fluvial);Aves
16423;16423;Cyanistes caeruleus (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:53d04507-674b-4b1a-af05-b806c79a8856;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;caeruleus;;Species;Cyanistes caeruleus;(Linnaeus, 1758);;Herrerillo común;Especie nativa;Terrestre (incl. fluvial);Aves
16424;16424;Cyanistes teneriffae (Lesson, R, 1831);10927;Parus caeruleus subsp. teneriffae;Sinónimo;;urn:lsid:recibio.net:name:cc6e852c-d76c-400d-960a-dc5161967339;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;;Species;Cyanistes teneriffae;(Lesson, R, 1831);;Herrerillo canario;Especie nativa;Terrestre (incl. fluvial);Aves
16424;16424;Cyanistes teneriffae (Lesson, R, 1831);;;;;urn:lsid:recibio.net:name:cc6e852c-d76c-400d-960a-dc5161967339;;;;Animalia;Chordata;Aves;Passeriformes;Paridae;Cyanistes;;teneriffae;;Species;Cyanistes teneriffae;(Lesson, R, 1831);;Herrerillo canario;Especie nativa;Terrestre (incl. fluvial);Aves
16425;16425;Lanius isabellinus Hemprich & Ehrenberg, 1833;;;;;urn:lsid:recibio.net:name:7245e250-613c-4b7f-ad2b-e2e0330ba458;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;isabellinus;;Species;Lanius isabellinus;Hemprich & Ehrenberg, 1833;;Alcaudón isabel;Especie nativa;Terrestre (incl. fluvial);Aves
16426;16426;Lanius meridionalis Temminck, 1820;24444;Lanius excubitor meridionalis;Sinónimo;;urn:lsid:recibio.net:name:9f13e1d1-9b5b-46ef-a25c-8da92f1f128e;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;meridionalis;;Species;Lanius meridionalis;Temminck, 1820;;Alcaudón real;Especie nativa;Terrestre (incl. fluvial);Aves
16426;16426;Lanius meridionalis Temminck, 1820;;;;;urn:lsid:recibio.net:name:9f13e1d1-9b5b-46ef-a25c-8da92f1f128e;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;meridionalis;;Species;Lanius meridionalis;Temminck, 1820;;Alcaudón real;Especie nativa;Terrestre (incl. fluvial);Aves
16427;16427;Lanius nubicus Lichtenstein, MHK, 1823;;;;;urn:lsid:recibio.net:name:82b78867-ca25-4a7c-9fd7-8c84c84f1394;;;;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;;nubicus;;Species;Lanius nubicus;Lichtenstein, MHK, 1823;;Alcaudón núbico;Especie nativa;Terrestre (incl. fluvial);Aves
16429;16429;Nucifraga caryocatactes (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:5f49b241-0105-4fa1-be7a-f24b8b6c2638;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Nucifraga;;caryocatactes;;Species;Nucifraga caryocatactes;(Linnaeus, 1758);;Cascanueces común;Especie nativa;Terrestre (incl. fluvial);Aves
16430;16430;Corvus cornix Linnaeus, 1758;;;;;urn:lsid:recibio.net:name:fe82223e-c172-4b17-9142-c379655887e9;;;;Animalia;Chordata;Aves;Passeriformes;Corvidae;Corvus;;cornix;;Species;Corvus cornix;Linnaeus, 1758;;Corneja cenicienta;Especie nativa;Terrestre (incl. fluvial);Aves
16431;16431;Pastor roseus (Linnaeus, 1758);30165;Sturnus roseus (Linnaeus, 1758);Sinónimo;;urn:lsid:recibio.net:name:468dd135-a7f6-4edb-89d7-a486580aef78;;;;Animalia;Chordata;Aves;Passeriformes;Sturnidae;Pastor;;roseus;;Species;Pastor roseus;(Linnaeus, 1758);;Estornino rosado;Especie nativa;Terrestre (incl. fluvial);Aves
16431;16431;Pastor roseus (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:468dd135-a7f6-4edb-89d7-a486580aef78;;;;Animalia;Chordata;Aves;Passeriformes;Sturnidae;Pastor;;roseus;;Species;Pastor roseus;(Linnaeus, 1758);;Estornino rosado;Especie nativa;Terrestre (incl. fluvial);Aves
16432;16432;Vireo olivaceus (Linnaeus, 1766);;;;;urn:lsid:recibio.net:name:7223a71c-126f-4949-8e6f-5a23cca34d08;;;;Animalia;Chordata;Aves;Passeriformes;Vireonidae;Vireo;;olivaceus;;Species;Vireo olivaceus;(Linnaeus, 1766);;Vireo chiví;Especie nativa;Terrestre (incl. fluvial);Aves
16433;16433;Fringilla montifringilla Linnaeus, 1758;;;;;urn:lsid:recibio.net:name:e2af1f26-1c35-4f3f-8ae2-1f6635ae026a;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Fringilla;;montifringilla;;Species;Fringilla montifringilla;Linnaeus, 1758;;Pinzón real;Especie nativa;Terrestre (incl. fluvial);Aves
16434;16434;Chloris chloris (Linnaeus, 1758);10886;Carduelis chloris Linnaeus,1758;Sinónimo;;urn:lsid:recibio.net:name:78f5e56b-6347-4724-97a8-c4cd91e28141;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Chloris;;chloris;;Species;Chloris chloris;(Linnaeus, 1758);;Verderón común;Especie nativa;Terrestre (incl. fluvial);Aves
16434;16434;Chloris chloris (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:78f5e56b-6347-4724-97a8-c4cd91e28141;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Chloris;;chloris;;Species;Chloris chloris;(Linnaeus, 1758);;Verderón común;Especie nativa;Terrestre (incl. fluvial);Aves
16435;16435;Carduelis citrinella (Pallas, 1764);10910;Serinus citrinella Pallas,1764;Sinónimo;;urn:lsid:recibio.net:name:d7687ca8-5719-4337-87b1-7e6ac5013d26;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;;citrinella;;Species;Carduelis citrinella;(Pallas, 1764);;Verderón serrano;Especie nativa;Terrestre (incl. fluvial);Aves
16435;16435;Carduelis citrinella (Pallas, 1764);;;;;urn:lsid:recibio.net:name:d7687ca8-5719-4337-87b1-7e6ac5013d26;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;;citrinella;;Species;Carduelis citrinella;(Pallas, 1764);;Verderón serrano;Especie nativa;Terrestre (incl. fluvial);Aves
16438;16438;Carpodacus erythrinus (Pallas, 1770);;;;;urn:lsid:recibio.net:name:81620e33-6f89-441a-95c9-8642077eef26;;;;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carpodacus;;erythrinus;;Species;Carpodacus erythrinus;(Pallas, 1770);;Camachuelo carminoso;Especie nativa;Terrestre (incl. fluvial);Aves
16439;16439;Mniotilta varia (Linnaeus, 1766);;;;;urn:lsid:recibio.net:name:e4d472a6-d8a1-4bf8-99f5-6f97eadf855e;;;;Animalia;Chordata;Aves;Passeriformes;Parulidae;Mniotilta;;varia;;Species;Mniotilta varia;(Linnaeus, 1766);;Reinita trepadora;Especie nativa;Terrestre (incl. fluvial);Aves
16440;16440;Setophaga coronata (Linnaeus, 1766);;;;;urn:lsid:recibio.net:name:32c6f3ff-ad1d-41cd-bcba-0482e54c670e;;;;Animalia;Chordata;Aves;Passeriformes;Parulidae;Setophaga;;coronata;;Species;Setophaga coronata;(Linnaeus, 1766);;Reinita coronada;Especie nativa;Terrestre (incl. fluvial);Aves
16442;16442;Calcarius lapponicus (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:2edbf7df-2e36-4aa2-8d0c-7a2bb62dc4d7;;;;Animalia;Chordata;Aves;Passeriformes;Calcariidae;Calcarius;;lapponicus;;Species;Calcarius lapponicus;(Linnaeus, 1758);;Escribano lapón;Especie nativa;Terrestre (incl. fluvial);Aves
16443;16443;Plectrophenax nivalis (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:9ab027d6-be6f-4b80-9f63-0362a126ec69;;;;Animalia;Chordata;Aves;Passeriformes;Calcariidae;Plectrophenax;;nivalis;;Species;Plectrophenax nivalis;(Linnaeus, 1758);;Escribano nival;Especie nativa;Terrestre (incl. fluvial);Aves
16444;16444;Emberiza leucocephalos Gmelin, SG, 1771;;;;;urn:lsid:recibio.net:name:3047ba32-14ac-4248-b277-020f2e4c0e4f;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;leucocephalos;;Species;Emberiza leucocephalos;Gmelin, SG, 1771;;Escribano cabeciblanco;Especie nativa;Terrestre (incl. fluvial);Aves
16445;16445;Emberiza sahari Levaillant, J, 1850;;;;;urn:lsid:recibio.net:name:9b798e66-b466-4e68-a053-999535c45703;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;sahari;;Species;Emberiza sahari;Levaillant, J, 1850;;Escribano sahariano;Especie nativa;Terrestre (incl. fluvial);Aves
16446;16446;Emberiza caesia Cretzschmar, 1827;;;;;urn:lsid:recibio.net:name:902dffce-4dbb-4617-b382-e513967dbe1e;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;caesia;;Species;Emberiza caesia;Cretzschmar, 1827;;Escribano ceniciento;Especie nativa;Terrestre (incl. fluvial);Aves
16447;16447;Emberiza rustica Pallas, 1776;;;;;urn:lsid:recibio.net:name:de26e813-dc95-4dd2-9226-baf43fc4bd57;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;rustica;;Species;Emberiza rustica;Pallas, 1776;;Escribano rústico;Especie nativa;Terrestre (incl. fluvial);Aves
16448;16448;Emberiza pusilla Pallas, 1776;;;;;urn:lsid:recibio.net:name:ed454df5-1411-45ba-93b1-e2950c637fe5;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;pusilla;;Species;Emberiza pusilla;Pallas, 1776;;Escribano pigmeo;Especie nativa;Terrestre (incl. fluvial);Aves
16449;16449;Emberiza aureola Pallas, 1773;;;;;urn:lsid:recibio.net:name:1aadbd1c-c236-4d2d-a984-2e79297211ec;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;aureola;;Species;Emberiza aureola;Pallas, 1773;;Escribano aureolado;Especie nativa;Terrestre (incl. fluvial);Aves
16450;16450;Emberiza bruniceps von Brandt, JF, 1841;;;;;urn:lsid:recibio.net:name:fa73c568-98b7-4ae6-84aa-21de01fb05d2;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;bruniceps;;Species;Emberiza bruniceps;von Brandt, JF, 1841;;Escribano carirrojo;Especie nativa;Terrestre (incl. fluvial);Aves
16451;16451;Emberiza melanocephala Scopoli, 1769;;;;;urn:lsid:recibio.net:name:fe48cbd0-477f-4110-af87-9b8e3e582e2c;;;;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;;melanocephala;;Species;Emberiza melanocephala;Scopoli, 1769;;Escribano cabecinegro;Especie nativa;Terrestre (incl. fluvial);Aves
16452;16452;Dolichonyx oryzivorus (Linnaeus, 1758);;;;;urn:lsid:recibio.net:name:65c8b5c1-6593-422f-aba2-e3675915aaa5;;;;Animalia;Chordata;Aves;Passeriformes;Icteridae;Dolichonyx;;oryzivorus;;Species;Dolichonyx oryzivorus;(Linnaeus, 1758);;Charlatán;Especie nativa;Terrestre (incl. fluvial);Aves
16453;16453;Pterodroma feae (Salvadori, 1900);;;;;;;;;Animalia;Chordata;Aves;Procellariiformes;Procellariidae;Pterodroma;;feae;;Species;Pterodroma feae;(Salvadori, 1900);;;Especie nativa;Marino;Aves
16454;16454;Petrochelidon fulva (Vieillot, 1808);;;;;urn:lsid:recibio.net:name:9da79ad6-5778-4992-b344-a1742559a03c;;;;Animalia;Chordata;Aves;Passeriformes;Hirundinidae;Petrochelidon;;fulva;;Species;Petrochelidon fulva;(Vieillot, 1808);;Golondrina pueblera;Especie nativa;Terrestre (incl. fluvial);Aves
